exp1_name,exp2_name,k,final_MkNN
mlp_5_256_muon,mlp_5_256_muon3,15,0.07213333249092102
mlp_5_256_muon,mlp_5_256_muon3,16,0.07487499713897705
mlp_5_256_muon,mlp_5_256_muon3,17,0.07764706760644913
mlp_5_256_muon,mlp_5_256_muon3,18,0.08072223514318466
mlp_5_256_muon,mlp_5_256_muon3,19,0.08347368985414505
mlp_5_256_muon,mlp_5_256_muon3,20,0.08644999563694
mlp_5_256_muon,mlp_5_256_muon3,21,0.08923809975385666
mlp_5_256_muon,mlp_5_256_muon3,22,0.09113636612892151
mlp_5_256_muon,mlp_5_256_muon3,23,0.09391303360462189
mlp_5_256_muon,mlp_5_256_muon3,24,0.0964166671037674
mlp_5_256_muon,mlp_5_256_muon3,25,0.09927999973297119
mlp_5_256_muon,mlp_5_256_muon3,26,0.1022692322731018
mlp_5_256_muon,mlp_5_256_muon3,27,0.10459258407354355
mlp_5_256_muon,mlp_5_256_muon3,28,0.10607143491506577
mlp_5_256_muon,mlp_5_256_muon3,29,0.10806897282600403
mlp_5_256_muon,mlp_5_256_muon3,30,0.11056667566299438
mlp_5_256_muon,mlp_5_256_muon3,31,0.11306450515985489
mlp_5_256_muon,mlp_5_256_muon3,32,0.11528124660253525
mlp_5_256_muon,mlp_5_256_muon3,33,0.11724241822957993
mlp_5_256_muon,mlp_5_256_muon3,34,0.11864707618951797
mlp_5_256_muon,mlp_5_256_muon3,35,0.12054286897182465
mlp_5_256_muon,mlp_5_256_muon3,36,0.12280555814504623
mlp_5_256_muon,mlp_5_256_muon3,37,0.12470271438360214
mlp_5_256_muon,mlp_5_256_muon3,38,0.12707895040512085
mlp_5_256_muon,mlp_5_256_muon3,39,0.12930770218372345
mlp_5_256_muon,mlp_5_256_muon3,40,0.1312749981880188
mlp_5_256_muon,mlp_5_256_muon3,41,0.13360974192619324
mlp_5_256_muon,mlp_5_256_muon3,42,0.13542859256267548
mlp_5_256_muon,mlp_5_256_muon3,43,0.13806979358196259
mlp_5_256_muon,mlp_5_256_muon3,44,0.14029547572135925
mlp_5_256_muon,mlp_5_256_muon3,45,0.14275556802749634
mlp_5_256_muon,mlp_5_256_muon3,46,0.14506521821022034
mlp_5_256_muon,mlp_5_256_muon3,47,0.14708510041236877
mlp_5_256_muon,mlp_5_256_muon3,48,0.14943750202655792
mlp_5_256_muon,mlp_5_256_muon3,49,0.1513877511024475
mlp_5_256_muon,mlp_5_256_muon3,50,0.15400001406669617
mlp_5_256_muon,mlp_5_256_muon3,51,0.15574510395526886
mlp_5_256_muon,mlp_5_256_muon3,52,0.15784616768360138
mlp_5_256_muon,mlp_5_256_muon3,53,0.16009436547756195
mlp_5_256_muon,mlp_5_256_muon3,54,0.1622592806816101
mlp_5_256_muon,mlp_5_256_muon3,55,0.16436363756656647
mlp_5_256_muon,mlp_5_256_muon3,56,0.16594642400741577
mlp_5_256_muon,mlp_5_256_muon3,57,0.1675964891910553
mlp_5_256_muon,mlp_5_256_muon3,58,0.16949999332427979
mlp_5_256_muon,mlp_5_256_muon3,59,0.1711864322423935
mlp_5_256_muon,mlp_5_256_muon3,60,0.17278333008289337
mlp_5_256_muon,mlp_5_256_muon3,61,0.17472130060195923
mlp_5_256_muon,mlp_5_256_muon3,62,0.17677418887615204
mlp_5_256_muon,mlp_5_256_muon3,63,0.17846032977104187
mlp_5_256_muon,mlp_5_256_muon3,64,0.18040624260902405
mlp_5_256_muon,mlp_5_256_muon3,65,0.1818923056125641
mlp_5_256_muon,mlp_5_256_muon3,66,0.18356060981750488
mlp_5_256_muon,mlp_5_256_muon3,67,0.18553730845451355
mlp_5_256_muon,mlp_5_256_muon3,68,0.18738235533237457
mlp_5_256_muon,mlp_5_256_muon3,69,0.18897099792957306
mlp_5_256_muon,mlp_5_256_muon3,70,0.19047145545482635
mlp_5_256_muon,mlp_5_256_muon3,71,0.19253523647785187
mlp_5_256_muon,mlp_5_256_muon3,72,0.1937916874885559
mlp_5_256_muon,mlp_5_256_muon3,73,0.19531506299972534
mlp_5_256_muon,mlp_5_256_muon3,74,0.19671621918678284
mlp_5_256_muon,mlp_5_256_muon3,75,0.19839999079704285
mlp_5_256_muon,mlp_5_256_muon3,76,0.1999341994524002
mlp_5_256_muon,mlp_5_256_muon3,77,0.20161038637161255
mlp_5_256_muon,mlp_5_256_muon3,78,0.20311538875102997
mlp_5_256_muon,mlp_5_256_muon3,79,0.20465824007987976
mlp_5_256_muon,mlp_5_256_muon3,80,0.2062000036239624
mlp_5_256_muon,mlp_5_256_muon3,81,0.2079382836818695
mlp_5_256_muon,mlp_5_256_muon3,82,0.20969514548778534
mlp_5_256_muon,mlp_5_256_muon3,83,0.2113734930753708
mlp_5_256_muon,mlp_5_256_muon3,84,0.21282145380973816
mlp_5_256_muon,mlp_5_256_muon3,85,0.2140117883682251
mlp_5_256_muon,mlp_5_256_muon3,86,0.21569767594337463
mlp_5_256_muon,mlp_5_256_muon3,87,0.21709194779396057
mlp_5_256_muon,mlp_5_256_muon3,88,0.21851137280464172
mlp_5_256_muon,mlp_5_256_muon3,89,0.2198876142501831
mlp_5_256_muon,mlp_5_256_muon3,90,0.2213333398103714
mlp_5_256_muon,mlp_5_256_muon3,91,0.22284618020057678
mlp_5_256_muon,mlp_5_256_muon3,92,0.22405435144901276
mlp_5_256_muon,mlp_5_256_muon3,93,0.2253870815038681
mlp_5_256_muon,mlp_5_256_muon3,94,0.2266383022069931
mlp_5_256_muon,mlp_5_256_muon3,95,0.2280210703611374
mlp_5_256_muon,mlp_5_256_muon3,96,0.22945834696292877
mlp_5_256_muon,mlp_5_256_muon3,97,0.23073194921016693
mlp_5_256_muon,mlp_5_256_muon3,98,0.23219385743141174
mlp_5_256_muon,mlp_5_256_muon3,99,0.23372729122638702
mlp_5_256_adam2,mlp_5_256_muon3,1,0.012000000104308128
mlp_5_256_adam2,mlp_5_256_muon3,2,0.026499999687075615
mlp_5_256_adam2,mlp_5_256_muon3,3,0.035333335399627686
mlp_5_256_adam2,mlp_5_256_muon3,4,0.04075000062584877
mlp_5_256_adam2,mlp_5_256_muon3,5,0.04600000008940697
mlp_5_256_adam2,mlp_5_256_muon3,6,0.05299999937415123
mlp_5_256_adam2,mlp_5_256_muon3,7,0.05700000375509262
mlp_5_256_adam2,mlp_5_256_muon3,8,0.060874998569488525
mlp_5_256_adam2,mlp_5_256_muon3,9,0.06700000166893005
mlp_5_256_adam2,mlp_5_256_muon3,10,0.07200000435113907
mlp_5_256_adam2,mlp_5_256_muon3,11,0.07727273553609848
mlp_5_256_adam2,mlp_5_256_muon3,12,0.0807500034570694
mlp_5_256_adam2,mlp_5_256_muon3,13,0.08730770647525787
mlp_5_256_adam2,mlp_5_256_muon3,14,0.09185715019702911
mlp_5_256_adam2,mlp_5_256_muon3,15,0.09653334319591522
mlp_5_256_adam2,mlp_5_256_muon3,16,0.09950000047683716
mlp_5_256_adam2,mlp_5_256_muon3,17,0.10511766374111176
mlp_5_256_adam2,mlp_5_256_muon3,18,0.10938890278339386
mlp_5_256_adam2,mlp_5_256_muon3,19,0.11221053451299667
mlp_5_256_adam2,mlp_5_256_muon3,20,0.11590000987052917
mlp_5_256_adam2,mlp_5_256_muon3,21,0.11914287507534027
mlp_5_256_adam2,mlp_5_256_muon3,22,0.12263636291027069
mlp_5_256_adam2,mlp_5_256_muon3,23,0.12647825479507446
mlp_5_256_adam2,mlp_5_256_muon3,24,0.1289999932050705
mlp_5_256_adam2,mlp_5_256_muon3,25,0.1316400021314621
mlp_5_256_adam2,mlp_5_256_muon3,26,0.1343846321105957
mlp_5_256_adam2,mlp_5_256_muon3,27,0.1371111124753952
mlp_5_256_adam2,mlp_5_256_muon3,28,0.1395714282989502
mlp_5_256_adam2,mlp_5_256_muon3,29,0.14262068271636963
mlp_5_256_adam2,mlp_5_256_muon3,30,0.14629998803138733
mlp_5_256_adam2,mlp_5_256_muon3,31,0.148935467004776
mlp_5_256_adam2,mlp_5_256_muon3,32,0.15150000154972076
mlp_5_256_adam2,mlp_5_256_muon3,33,0.15387879312038422
mlp_5_256_adam2,mlp_5_256_muon3,34,0.15582352876663208
mlp_5_256_adam2,mlp_5_256_muon3,35,0.15925715863704681
mlp_5_256_adam2,mlp_5_256_muon3,36,0.1614166647195816
mlp_5_256_adam2,mlp_5_256_muon3,37,0.16343243420124054
mlp_5_256_adam2,mlp_5_256_muon3,38,0.16605263948440552
mlp_5_256_adam2,mlp_5_256_muon3,39,0.16789746284484863
mlp_5_256_adam2,mlp_5_256_muon3,40,0.17077501118183136
mlp_5_256_adam2,mlp_5_256_muon3,41,0.17302440106868744
mlp_5_256_adam2,mlp_5_256_muon3,42,0.17554762959480286
mlp_5_256_adam2,mlp_5_256_muon3,43,0.17686046659946442
mlp_5_256_adam2,mlp_5_256_muon3,44,0.1789090931415558
mlp_5_256_adam2,mlp_5_256_muon3,45,0.18068890273571014
mlp_5_256_adam2,mlp_5_256_muon3,46,0.18265219032764435
mlp_5_256_adam2,mlp_5_256_muon3,47,0.1847446858882904
mlp_5_256_adam2,mlp_5_256_muon3,48,0.1861458271741867
mlp_5_256_adam2,mlp_5_256_muon3,49,0.18802037835121155
mlp_5_256_adam2,mlp_5_256_muon3,50,0.1901399791240692
mlp_5_256_adam2,mlp_5_256_muon3,51,0.19256862998008728
mlp_5_256_adam2,mlp_5_256_muon3,52,0.19471155107021332
mlp_5_256_adam2,mlp_5_256_muon3,53,0.19620755314826965
mlp_5_256_adam2,mlp_5_256_muon3,54,0.19833333790302277
mlp_5_256_adam2,mlp_5_256_muon3,55,0.2003999948501587
mlp_5_256_adam2,mlp_5_256_muon3,56,0.20171426236629486
mlp_5_256_adam2,mlp_5_256_muon3,57,0.20366668701171875
mlp_5_256_adam2,mlp_5_256_muon3,58,0.2052413821220398
mlp_5_256_adam2,mlp_5_256_muon3,59,0.2069830298423767
mlp_5_256_adam2,mlp_5_256_muon3,60,0.20820000767707825
mlp_5_256_adam2,mlp_5_256_muon3,61,0.21057376265525818
mlp_5_256_adam2,mlp_5_256_muon3,62,0.21232253313064575
mlp_5_256_adam2,mlp_5_256_muon3,63,0.2143174707889557
mlp_5_256_adam2,mlp_5_256_muon3,64,0.21568749845027924
mlp_5_256_adam2,mlp_5_256_muon3,65,0.21726155281066895
mlp_5_256_adam2,mlp_5_256_muon3,66,0.21881818771362305
mlp_5_256_adam2,mlp_5_256_muon3,67,0.22020895779132843
mlp_5_256_adam2,mlp_5_256_muon3,68,0.22164706885814667
mlp_5_256_adam2,mlp_5_256_muon3,69,0.22357968986034393
mlp_5_256_adam2,mlp_5_256_muon3,70,0.22499999403953552
mlp_5_256_adam2,mlp_5_256_muon3,71,0.227521151304245
mlp_5_256_adam2,mlp_5_256_muon3,72,0.2291249930858612
mlp_5_256_adam2,mlp_5_256_muon3,73,0.23086301982402802
mlp_5_256_adam2,mlp_5_256_muon3,74,0.23209460079669952
mlp_5_256_adam2,mlp_5_256_muon3,75,0.23366665840148926
mlp_5_256_adam2,mlp_5_256_muon3,76,0.23499999940395355
mlp_5_256_adam2,mlp_5_256_muon3,77,0.23637661337852478
mlp_5_256_adam2,mlp_5_256_muon3,78,0.2381666600704193
mlp_5_256_adam2,mlp_5_256_muon3,79,0.23967087268829346
mlp_5_256_adam2,mlp_5_256_muon3,80,0.24143749475479126
mlp_5_256_adam2,mlp_5_256_muon3,81,0.24338272213935852
mlp_5_256_adam2,mlp_5_256_muon3,82,0.24495121836662292
mlp_5_256_adam2,mlp_5_256_muon3,83,0.24667470157146454
mlp_5_256_adam2,mlp_5_256_muon3,84,0.24864287674427032
mlp_5_256_adam2,mlp_5_256_muon3,85,0.25012943148612976
mlp_5_256_adam2,mlp_5_256_muon3,86,0.2514418661594391
mlp_5_256_adam2,mlp_5_256_muon3,87,0.2527931332588196
mlp_5_256_adam2,mlp_5_256_muon3,88,0.25432953238487244
mlp_5_256_adam2,mlp_5_256_muon3,89,0.25576403737068176
mlp_5_256_adam2,mlp_5_256_muon3,90,0.2571111023426056
mlp_5_256_adam2,mlp_5_256_muon3,91,0.2586703300476074
mlp_5_256_adam2,mlp_5_256_muon3,92,0.260054349899292
mlp_5_256_adam2,mlp_5_256_muon3,93,0.2613655626773834
mlp_5_256_adam2,mlp_5_256_muon3,94,0.26263830065727234
mlp_5_256_adam2,mlp_5_256_muon3,95,0.26385262608528137
mlp_5_256_adam2,mlp_5_256_muon3,96,0.265354186296463
mlp_5_256_adam2,mlp_5_256_muon3,97,0.26684534549713135
mlp_5_256_adam2,mlp_5_256_muon3,98,0.26813265681266785
mlp_5_256_adam2,mlp_5_256_muon3,99,0.2695252597332001
mlp_5_256_muon2,mlp_5_256_muon3,1,0.04399999976158142
mlp_5_256_muon2,mlp_5_256_muon3,2,0.05950000137090683
mlp_5_256_muon2,mlp_5_256_muon3,3,0.0729999989271164
mlp_5_256_muon2,mlp_5_256_muon3,4,0.08425000309944153
mlp_5_256_muon2,mlp_5_256_muon3,5,0.09120000153779984
mlp_5_256_muon2,mlp_5_256_muon3,6,0.09883332997560501
mlp_5_256_muon2,mlp_5_256_muon3,7,0.10414285957813263
mlp_5_256_muon2,mlp_5_256_muon3,8,0.11012499779462814
mlp_5_256_muon2,mlp_5_256_muon3,9,0.11488889157772064
mlp_5_256_muon2,mlp_5_256_muon3,10,0.11760000884532928
mlp_5_256_muon2,mlp_5_256_muon3,11,0.12136363238096237
mlp_5_256_muon2,mlp_5_256_muon3,12,0.12708333134651184
mlp_5_256_muon2,mlp_5_256_muon3,13,0.13230769336223602
mlp_5_256_muon2,mlp_5_256_muon3,14,0.1364285796880722
mlp_5_256_muon2,mlp_5_256_muon3,15,0.14000001549720764
mlp_5_256_muon2,mlp_5_256_muon3,16,0.14368750154972076
mlp_5_256_muon2,mlp_5_256_muon3,17,0.14670589566230774
mlp_5_256_muon2,mlp_5_256_muon3,18,0.14994443953037262
mlp_5_256_muon2,mlp_5_256_muon3,19,0.1546315848827362
mlp_5_256_muon2,mlp_5_256_muon3,20,0.15744999051094055
mlp_5_256_muon2,mlp_5_256_muon3,21,0.1626667082309723
mlp_5_256_muon2,mlp_5_256_muon3,22,0.16586364805698395
mlp_5_256_muon2,mlp_5_256_muon3,23,0.16895650327205658
mlp_5_256_muon2,mlp_5_256_muon3,24,0.17254166305065155
mlp_5_256_muon2,mlp_5_256_muon3,25,0.17591997981071472
mlp_5_256_muon2,mlp_5_256_muon3,26,0.17846155166625977
mlp_5_256_muon2,mlp_5_256_muon3,27,0.18125927448272705
mlp_5_256_muon2,mlp_5_256_muon3,28,0.18435713648796082
mlp_5_256_muon2,mlp_5_256_muon3,29,0.18624137341976166
mlp_5_256_muon2,mlp_5_256_muon3,30,0.18856669962406158
mlp_5_256_muon2,mlp_5_256_muon3,31,0.19077417254447937
mlp_5_256_muon2,mlp_5_256_muon3,32,0.19368749856948853
mlp_5_256_muon2,mlp_5_256_muon3,33,0.19633334875106812
mlp_5_256_muon2,mlp_5_256_muon3,34,0.19817650318145752
mlp_5_256_muon2,mlp_5_256_muon3,35,0.20031429827213287
mlp_5_256_muon2,mlp_5_256_muon3,36,0.20208334922790527
mlp_5_256_muon2,mlp_5_256_muon3,37,0.20370271801948547
mlp_5_256_muon2,mlp_5_256_muon3,38,0.2063157856464386
mlp_5_256_muon2,mlp_5_256_muon3,39,0.2077692598104477
mlp_5_256_muon2,mlp_5_256_muon3,40,0.20964999496936798
mlp_5_256_muon2,mlp_5_256_muon3,41,0.21185365319252014
mlp_5_256_muon2,mlp_5_256_muon3,42,0.2135000377893448
mlp_5_256_muon2,mlp_5_256_muon3,43,0.21544188261032104
mlp_5_256_muon2,mlp_5_256_muon3,44,0.21704544126987457
mlp_5_256_muon2,mlp_5_256_muon3,45,0.21873335540294647
mlp_5_256_muon2,mlp_5_256_muon3,46,0.22078260779380798
mlp_5_256_muon2,mlp_5_256_muon3,47,0.22229787707328796
mlp_5_256_muon2,mlp_5_256_muon3,48,0.22485415637493134
mlp_5_256_muon2,mlp_5_256_muon3,49,0.2271224558353424
mlp_5_256_muon2,mlp_5_256_muon3,50,0.22888000309467316
mlp_5_256_muon2,mlp_5_256_muon3,51,0.23080392181873322
mlp_5_256_muon2,mlp_5_256_muon3,52,0.23263461887836456
mlp_5_256_muon2,mlp_5_256_muon3,53,0.23447170853614807
mlp_5_256_muon2,mlp_5_256_muon3,54,0.23668518662452698
mlp_5_256_muon2,mlp_5_256_muon3,55,0.23892727494239807
mlp_5_256_muon2,mlp_5_256_muon3,56,0.24083927273750305
mlp_5_256_muon2,mlp_5_256_muon3,57,0.24215789139270782
mlp_5_256_muon2,mlp_5_256_muon3,58,0.2437758594751358
mlp_5_256_muon2,mlp_5_256_muon3,59,0.24542373418807983
mlp_5_256_muon2,mlp_5_256_muon3,60,0.24713334441184998
mlp_5_256_muon2,mlp_5_256_muon3,61,0.24891802668571472
mlp_5_256_muon2,mlp_5_256_muon3,62,0.25099998712539673
mlp_5_256_muon2,mlp_5_256_muon3,63,0.2527777850627899
mlp_5_256_muon2,mlp_5_256_muon3,64,0.2547656297683716
mlp_5_256_muon2,mlp_5_256_muon3,65,0.2565692365169525
mlp_5_256_muon2,mlp_5_256_muon3,66,0.25860607624053955
mlp_5_256_muon2,mlp_5_256_muon3,67,0.2601492702960968
mlp_5_256_muon2,mlp_5_256_muon3,68,0.26183825731277466
mlp_5_256_muon2,mlp_5_256_muon3,69,0.26375359296798706
mlp_5_256_muon2,mlp_5_256_muon3,70,0.26567143201828003
mlp_5_256_muon2,mlp_5_256_muon3,71,0.26732394099235535
mlp_5_256_muon2,mlp_5_256_muon3,72,0.26904165744781494
mlp_5_256_muon2,mlp_5_256_muon3,73,0.27024659514427185
mlp_5_256_muon2,mlp_5_256_muon3,74,0.2721081078052521
mlp_5_256_muon2,mlp_5_256_muon3,75,0.2738666832447052
mlp_5_256_muon2,mlp_5_256_muon3,76,0.27534210681915283
mlp_5_256_muon2,mlp_5_256_muon3,77,0.27703896164894104
mlp_5_256_muon2,mlp_5_256_muon3,78,0.2782564163208008
mlp_5_256_muon2,mlp_5_256_muon3,79,0.27978479862213135
mlp_5_256_muon2,mlp_5_256_muon3,80,0.28129997849464417
mlp_5_256_muon2,mlp_5_256_muon3,81,0.28267902135849
mlp_5_256_muon2,mlp_5_256_muon3,82,0.28418293595314026
mlp_5_256_muon2,mlp_5_256_muon3,83,0.285879522562027
mlp_5_256_muon2,mlp_5_256_muon3,84,0.28748810291290283
mlp_5_256_muon2,mlp_5_256_muon3,85,0.28884708881378174
mlp_5_256_muon2,mlp_5_256_muon3,86,0.2901046574115753
mlp_5_256_muon2,mlp_5_256_muon3,87,0.2918161153793335
mlp_5_256_muon2,mlp_5_256_muon3,88,0.2931704521179199
mlp_5_256_muon2,mlp_5_256_muon3,89,0.2947753071784973
mlp_5_256_muon2,mlp_5_256_muon3,90,0.2958222031593323
mlp_5_256_muon2,mlp_5_256_muon3,91,0.2970329821109772
mlp_5_256_muon2,mlp_5_256_muon3,92,0.2984347939491272
mlp_5_256_muon2,mlp_5_256_muon3,93,0.2995591461658478
mlp_5_256_muon2,mlp_5_256_muon3,94,0.30097872018814087
mlp_5_256_muon2,mlp_5_256_muon3,95,0.3021789491176605
mlp_5_256_muon2,mlp_5_256_muon3,96,0.30300000309944153
mlp_5_256_muon2,mlp_5_256_muon3,97,0.30430927872657776
mlp_5_256_muon2,mlp_5_256_muon3,98,0.30577552318573
mlp_5_256_muon2,mlp_5_256_muon3,99,0.30728286504745483
mlp_5_256_adam,mlp_5_256_muon3,1,0.03999999910593033
mlp_5_256_adam,mlp_5_256_muon3,2,0.06400000303983688
mlp_5_256_adam,mlp_5_256_muon3,3,0.07666666805744171
mlp_5_256_adam,mlp_5_256_muon3,4,0.09099999815225601
mlp_5_256_adam,mlp_5_256_muon3,5,0.0989999994635582
mlp_5_256_adam,mlp_5_256_muon3,6,0.10650000721216202
mlp_5_256_adam,mlp_5_256_muon3,7,0.11242858320474625
mlp_5_256_adam,mlp_5_256_muon3,8,0.12174999713897705
mlp_5_256_adam,mlp_5_256_muon3,9,0.1272222250699997
mlp_5_256_adam,mlp_5_256_muon3,10,0.13580001890659332
mlp_5_256_adam,mlp_5_256_muon3,11,0.14000000059604645
mlp_5_256_adam,mlp_5_256_muon3,12,0.1445833295583725
mlp_5_256_adam,mlp_5_256_muon3,13,0.14800003170967102
mlp_5_256_adam,mlp_5_256_muon3,14,0.1525000035762787
mlp_5_256_adam,mlp_5_256_muon3,15,0.1570666879415512
mlp_5_256_adam,mlp_5_256_muon3,16,0.16056250035762787
mlp_5_256_adam,mlp_5_256_muon3,17,0.16517648100852966
mlp_5_256_adam,mlp_5_256_muon3,18,0.1680000126361847
mlp_5_256_adam,mlp_5_256_muon3,19,0.1721578985452652
mlp_5_256_adam,mlp_5_256_muon3,20,0.1752999871969223
mlp_5_256_adam,mlp_5_256_muon3,21,0.17828571796417236
mlp_5_256_adam,mlp_5_256_muon3,22,0.18090909719467163
mlp_5_256_adam,mlp_5_256_muon3,23,0.1830434650182724
mlp_5_256_adam,mlp_5_256_muon3,24,0.18570834398269653
mlp_5_256_adam,mlp_5_256_muon3,25,0.18860000371932983
mlp_5_256_adam,mlp_5_256_muon3,26,0.19165384769439697
mlp_5_256_adam,mlp_5_256_muon3,27,0.19362963736057281
mlp_5_256_adam,mlp_5_256_muon3,28,0.19582141935825348
mlp_5_256_adam,mlp_5_256_muon3,29,0.1985517293214798
mlp_5_256_adam,mlp_5_256_muon3,30,0.20036667585372925
mlp_5_256_adam,mlp_5_256_muon3,31,0.20229031145572662
mlp_5_256_adam,mlp_5_256_muon3,32,0.20550000667572021
mlp_5_256_adam,mlp_5_256_muon3,33,0.20721210539340973
mlp_5_256_adam,mlp_5_256_muon3,34,0.20891179144382477
mlp_5_256_adam,mlp_5_256_muon3,35,0.2110857218503952
mlp_5_256_adam,mlp_5_256_muon3,36,0.21352776885032654
mlp_5_256_adam,mlp_5_256_muon3,37,0.2151351422071457
mlp_5_256_adam,mlp_5_256_muon3,38,0.21684212982654572
mlp_5_256_adam,mlp_5_256_muon3,39,0.2192564159631729
mlp_5_256_adam,mlp_5_256_muon3,40,0.22112500667572021
mlp_5_256_adam,mlp_5_256_muon3,41,0.22346343100070953
mlp_5_256_adam,mlp_5_256_muon3,42,0.2249285876750946
mlp_5_256_adam,mlp_5_256_muon3,43,0.22706976532936096
mlp_5_256_adam,mlp_5_256_muon3,44,0.22877272963523865
mlp_5_256_adam,mlp_5_256_muon3,45,0.23073333501815796
mlp_5_256_adam,mlp_5_256_muon3,46,0.23169565200805664
mlp_5_256_adam,mlp_5_256_muon3,47,0.23329788446426392
mlp_5_256_adam,mlp_5_256_muon3,48,0.23520834743976593
mlp_5_256_adam,mlp_5_256_muon3,49,0.23673467338085175
mlp_5_256_adam,mlp_5_256_muon3,50,0.23819999396800995
mlp_5_256_adam,mlp_5_256_muon3,51,0.23986276984214783
mlp_5_256_adam,mlp_5_256_muon3,52,0.24180768430233002
mlp_5_256_adam,mlp_5_256_muon3,53,0.24332073330879211
mlp_5_256_adam,mlp_5_256_muon3,54,0.24516665935516357
mlp_5_256_adam,mlp_5_256_muon3,55,0.24740000069141388
mlp_5_256_adam,mlp_5_256_muon3,56,0.24935714900493622
mlp_5_256_adam,mlp_5_256_muon3,57,0.25091227889060974
mlp_5_256_adam,mlp_5_256_muon3,58,0.2525172531604767
mlp_5_256_adam,mlp_5_256_muon3,59,0.2540169358253479
mlp_5_256_adam,mlp_5_256_muon3,60,0.2554500102996826
mlp_5_256_adam,mlp_5_256_muon3,61,0.2570655941963196
mlp_5_256_adam,mlp_5_256_muon3,62,0.2589677572250366
mlp_5_256_adam,mlp_5_256_muon3,63,0.26061904430389404
mlp_5_256_adam,mlp_5_256_muon3,64,0.26170313358306885
mlp_5_256_adam,mlp_5_256_muon3,65,0.26327693462371826
mlp_5_256_adam,mlp_5_256_muon3,66,0.26445457339286804
mlp_5_256_adam,mlp_5_256_muon3,67,0.26595523953437805
mlp_5_256_adam,mlp_5_256_muon3,68,0.26745590567588806
mlp_5_256_adam,mlp_5_256_muon3,69,0.26847824454307556
mlp_5_256_adam,mlp_5_256_muon3,70,0.2695285677909851
mlp_5_256_adam,mlp_5_256_muon3,71,0.27115491032600403
mlp_5_256_adam,mlp_5_256_muon3,72,0.272819459438324
mlp_5_256_adam,mlp_5_256_muon3,73,0.27397260069847107
mlp_5_256_adam,mlp_5_256_muon3,74,0.2750270366668701
mlp_5_256_adam,mlp_5_256_muon3,75,0.2762933373451233
mlp_5_256_adam,mlp_5_256_muon3,76,0.27778947353363037
mlp_5_256_adam,mlp_5_256_muon3,77,0.2792077958583832
mlp_5_256_adam,mlp_5_256_muon3,78,0.280423104763031
mlp_5_256_adam,mlp_5_256_muon3,79,0.2818354368209839
mlp_5_256_adam,mlp_5_256_muon3,80,0.2831999957561493
mlp_5_256_adam,mlp_5_256_muon3,81,0.2841728627681732
mlp_5_256_adam,mlp_5_256_muon3,82,0.28523170948028564
mlp_5_256_adam,mlp_5_256_muon3,83,0.2868674695491791
mlp_5_256_adam,mlp_5_256_muon3,84,0.2882381081581116
mlp_5_256_adam,mlp_5_256_muon3,85,0.2895764708518982
mlp_5_256_adam,mlp_5_256_muon3,86,0.2904302477836609
mlp_5_256_adam,mlp_5_256_muon3,87,0.29152873158454895
mlp_5_256_adam,mlp_5_256_muon3,88,0.2927386164665222
mlp_5_256_adam,mlp_5_256_muon3,89,0.29407861828804016
mlp_5_256_adam,mlp_5_256_muon3,90,0.2955222427845001
mlp_5_256_adam,mlp_5_256_muon3,91,0.29659342765808105
mlp_5_256_adam,mlp_5_256_muon3,92,0.2977934777736664
mlp_5_256_adam,mlp_5_256_muon3,93,0.2988279461860657
mlp_5_256_adam,mlp_5_256_muon3,94,0.30009573698043823
mlp_5_256_adam,mlp_5_256_muon3,95,0.3013368546962738
mlp_5_256_adam,mlp_5_256_muon3,96,0.30256250500679016
mlp_5_256_adam,mlp_5_256_muon3,97,0.3035051226615906
mlp_5_256_adam,mlp_5_256_muon3,98,0.3044489622116089
mlp_5_256_adam,mlp_5_256_muon3,99,0.30571720004081726
mlp_5_256_adam,mlp_5_256_adam3,1,0.03200000151991844
mlp_5_256_adam,mlp_5_256_adam3,2,0.05000000074505806
mlp_5_256_adam,mlp_5_256_adam3,3,0.0663333386182785
mlp_5_256_adam,mlp_5_256_adam3,4,0.07625000178813934
mlp_5_256_adam,mlp_5_256_adam3,5,0.08640000224113464
mlp_5_256_adam,mlp_5_256_adam3,6,0.09583333134651184
mlp_5_256_adam,mlp_5_256_adam3,7,0.10414285957813263
mlp_5_256_adam,mlp_5_256_adam3,8,0.10949999839067459
mlp_5_256_adam,mlp_5_256_adam3,9,0.11433334648609161
mlp_5_256_adam,mlp_5_256_adam3,10,0.12189999967813492
mlp_5_256_adam,mlp_5_256_adam3,11,0.12909092009067535
mlp_5_256_adam,mlp_5_256_adam3,12,0.13583333790302277
mlp_5_256_adam,mlp_5_256_adam3,13,0.14307694137096405
mlp_5_256_adam,mlp_5_256_adam3,14,0.14721427857875824
mlp_5_256_adam,mlp_5_256_adam3,15,0.1522666960954666
mlp_5_256_adam,mlp_5_256_adam3,16,0.1587499976158142
mlp_5_256_adam,mlp_5_256_adam3,17,0.16370590031147003
mlp_5_256_adam,mlp_5_256_adam3,18,0.16955557465553284
mlp_5_256_adam,mlp_5_256_adam3,19,0.1747368425130844
mlp_5_256_adam,mlp_5_256_adam3,20,0.17904998362064362
mlp_5_256_adam,mlp_5_256_adam3,21,0.18323810398578644
mlp_5_256_adam,mlp_5_256_adam3,22,0.18727274239063263
mlp_5_256_adam,mlp_5_256_adam3,23,0.19073911011219025
